Created on 01-28-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-06-02 03-AM,BTCUSD,7487.01,7498,7479.46,7482.66,166.94,1249994.18
2018-06-02 02-AM,BTCUSD,7489.75,7498,7480.17,7487.01,83.22,623256.78
2018-06-02 01-AM,BTCUSD,7468.74,7490,7459.87,7489.75,95.15,711856.84
2018-06-02 12-AM,BTCUSD,7514.32,7519.21,7440,7468.74,224.63,1682485.61
2018-06-01 11-PM,BTCUSD,7504.19,7532.01,7500.16,7514.32,241.92,1818994.52
2018-06-01 10-PM,BTCUSD,7432.05,7524.63,7432.04,7504.19,395.5,2955283.72
2018-06-01 09-PM,BTCUSD,7432.41,7443.21,7425.8,7432.05,162.45,1207670.98
2018-06-01 08-PM,BTCUSD,7439.3,7448,7401.02,7432.41,390.98,2904211.88
2018-06-01 07-PM,BTCUSD,7397.99,7445,7397.98,7439.3,472.36,3511332.36
2018-06-01 06-PM,BTCUSD,7424.95,7425.01,7387.51,7397.99,288.5,2139336.58
2018-06-01 05-PM,BTCUSD,7439.1,7439.99,7401.85,7424.95,325.22,2415008.44
2018-06-01 04-PM,BTCUSD,7438.36,7446.01,7427.04,7439.1,206.04,1531681.53
2018-06-01 03-PM,BTCUSD,7425,7450,7393.07,7438.36,396.76,2941491.49
2018-06-01 02-PM,BTCUSD,7415,7434.31,7406.73,7425,261.88,1942787.12
2018-06-01 01-PM,BTCUSD,7399.54,7425,7394.99,7415,293.09,2171685.35
2018-06-01 12-PM,BTCUSD,7351.02,7418.19,7351.01,7399.54,483.67,3578128.66
2018-06-01 11-AM,BTCUSD,7546,7560,7351.01,7351.02,574.42,4273091.27
2018-06-01 10-AM,BTCUSD,7538.02,7549.98,7528,7546,72.4,545686.62
2018-06-01 09-AM,BTCUSD,7582.94,7583,7528,7538.02,275.31,2080591.01
2018-06-01 08-AM,BTCUSD,7566.05,7582.94,7553.57,7582.94,75.79,573781.45
2018-06-01 07-AM,BTCUSD,7544,7599.99,7544,7566.05,381.61,2889365.19
2018-06-01 06-AM,BTCUSD,7489.99,7550,7488.11,7544,363.1,2731649.4
2018-06-01 05-AM,BTCUSD,7485,7490,7484.99,7489.99,74.47,557584.14
2018-06-01 04-AM,BTCUSD,7490.98,7490.99,7467.58,7485,107.89,807073.55
2018-06-01 03-AM,BTCUSD,7489,7500,7461.42,7490.98,181.78,1360695.2
2018-06-01 02-AM,BTCUSD,7485.8,7521.95,7480.1,7489,298.57,2240289.16
2018-06-01 01-AM,BTCUSD,7502.75,7507.93,7480,7485.8,123.0,921832.23
2018-06-01 12-AM,BTCUSD,7485,7522,7484.99,7502.75,280.24,2102505.92
2018-05-31 11-PM,BTCUSD,7449.99,7485,7449.99,7485,232.77,1739183.75
2018-05-31 10-PM,BTCUSD,7555.01,7555.01,7415.09,7449.99,583.58,4361811.92
2018-05-31 09-PM,BTCUSD,7540.01,7563.06,7537.01,7555.01,251.51,1898979.32
2018-05-31 08-PM,BTCUSD,7540,7559.03,7528.41,7540.01,211.85,1598326.0
2018-05-31 07-PM,BTCUSD,7550.05,7556,7530.33,7540,256.08,1931814.45
2018-05-31 06-PM,BTCUSD,7570.05,7584.59,7550.05,7550.05,212.09,1604607.91
2018-05-31 05-PM,BTCUSD,7542.53,7608.99,7540.32,7570.05,481.87,3647282.59
2018-05-31 04-PM,BTCUSD,7551.97,7554.96,7528,7542.53,237.29,1789201.77
2018-05-31 03-PM,BTCUSD,7540,7579,7539.99,7551.97,360.42,2723910.51
2018-05-31 02-PM,BTCUSD,7535.68,7540,7525,7540,143.5,1081402.27
2018-05-31 01-PM,BTCUSD,7544.19,7544.19,7506.06,7535.68,263.33,1981871.28
2018-05-31 12-PM,BTCUSD,7538.69,7569.9,7537,7544.19,159.46,1204679.27
2018-05-31 11-AM,BTCUSD,7539.99,7551.07,7533.4,7538.69,152.16,1147965.93
2018-05-31 10-AM,BTCUSD,7533.9,7540,7511,7539.99,94.47,711448.72
2018-05-31 09-AM,BTCUSD,7538.54,7556.4,7524.9,7533.9,99.54,750881.03
2018-05-31 08-AM,BTCUSD,7562,7562.01,7504.97,7538.54,235.87,1776672.08
2018-05-31 07-AM,BTCUSD,7572.55,7582.05,7551.01,7562,78.96,597543.85
2018-05-31 06-AM,BTCUSD,7496.12,7599,7496.11,7572.55,491.63,3717941.71
2018-05-31 05-AM,BTCUSD,7489.21,7509.99,7477.49,7496.12,199.95,1498371.27
2018-05-31 04-AM,BTCUSD,7364.82,7499,7361.31,7489.21,416.68,3101853.72
2018-05-31 03-AM,BTCUSD,7347.64,7374.32,7347.64,7364.82,145.57,1072045.63
2018-05-31 02-AM,BTCUSD,7349.66,7351.63,7340.84,7347.64,93.62,687827.42
2018-05-31 01-AM,BTCUSD,7364.25,7364.8,7340,7349.66,214.92,1579849.25
2018-05-31 12-AM,BTCUSD,7380.01,7380.01,7350.72,7364.25,192.46,1416945.04
2018-05-30 11-PM,BTCUSD,7342.31,7390.2,7342.26,7380.01,213.05,1569563.82
2018-05-30 10-PM,BTCUSD,7328.74,7349.99,7328.74,7342.31,201.87,1481522.56
2018-05-30 09-PM,BTCUSD,7339.95,7339.99,7325.01,7328.74,231.12,1694824.54
2018-05-30 08-PM,BTCUSD,7308.89,7339.99,7308.55,7339.95,281.33,2061423.02
2018-05-30 07-PM,BTCUSD,7290.75,7312.5,7290.74,7308.89,240.74,1756590.06
2018-05-30 06-PM,BTCUSD,7315,7316.01,7290,7290.75,248.45,1816036.51
2018-05-30 05-PM,BTCUSD,7299.4,7316.77,7288.33,7315,286.36,2092198.74
2018-05-30 04-PM,BTCUSD,7329.95,7349.14,7272.71,7299.4,401.43,2934297.85
2018-05-30 03-PM,BTCUSD,7387.42,7387.43,7310,7329.95,580.5,4259799.54
2018-05-30 02-PM,BTCUSD,7504.4,7508.75,7337.01,7387.42,817.32,6066551.37
2018-05-30 01-PM,BTCUSD,7522.91,7526.71,7486.82,7504.4,184.71,1386673.78
2018-05-30 12-PM,BTCUSD,7502.32,7534.76,7490,7522.91,140.87,1059284.06
2018-05-30 11-AM,BTCUSD,7495.01,7538.14,7490,7502.32,171.86,1290193.41
2018-05-30 10-AM,BTCUSD,7488.82,7515,7470.38,7495.01,140.22,1050488.58
2018-05-30 09-AM,BTCUSD,7470.07,7498.97,7457.99,7488.82,147.57,1103479.33
2018-05-30 08-AM,BTCUSD,7484,7484,7450,7470.07,138.57,1035110.39
2018-05-30 07-AM,BTCUSD,7459.9,7484,7443.15,7484,119.29,890970.71
2018-05-30 06-AM,BTCUSD,7495,7534.26,7422.47,7459.9,204.58,1530702.57
2018-05-30 05-AM,BTCUSD,7489.01,7503.31,7489,7495,101.33,759733.63
2018-05-30 04-AM,BTCUSD,7493.86,7493.86,7463.3,7489.01,116.89,874509.74
2018-05-30 03-AM,BTCUSD,7493.86,7493.86,7493.86,7493.86,0.0,0.0
2018-05-30 02-AM,BTCUSD,7516.75,7544.1,7493.85,7493.86,283.93,2134824.53
2018-05-30 01-AM,BTCUSD,7486.74,7557.78,7486.05,7516.75,454.27,3419554.86
2018-05-30 12-AM,BTCUSD,7460,7508.01,7442.62,7486.74,297.67,2224303.21
2018-05-29 11-PM,BTCUSD,7423.21,7475.97,7410,7460,207.96,1548242.12
2018-05-29 10-PM,BTCUSD,7495,7495,7399.77,7423.21,492.01,3663858.05
2018-05-29 09-PM,BTCUSD,7498.92,7513.29,7480,7495,203.34,1524125.3
2018-05-29 08-PM,BTCUSD,7464.99,7518,7452.73,7498.92,525.3,3932622.37
2018-05-29 07-PM,BTCUSD,7448,7467.32,7447.99,7464.99,201.55,1503665.42
2018-05-29 06-PM,BTCUSD,7513.09,7524.99,7440,7448,651.39,4876806.24
2018-05-29 05-PM,BTCUSD,7429.99,7522,7411.58,7513.09,485.47,3614405.84
2018-05-29 04-PM,BTCUSD,7425,7431.17,7417.55,7429.99,495.76,3682174.09
2018-05-29 03-PM,BTCUSD,7415,7425,7391.69,7425,567.68,4206673.4
2018-05-29 02-PM,BTCUSD,7454,7467.98,7402.97,7415,327.7,2432449.28
2018-05-29 01-PM,BTCUSD,7409.89,7475,7409.89,7454,661.67,4923965.31
2018-05-29 12-PM,BTCUSD,7394.3,7442.15,7380.87,7409.89,361.37,2678983.08
2018-05-29 11-AM,BTCUSD,7178.49,7479.98,7178.49,7394.3,1426.08,10483180.31
2018-05-29 10-AM,BTCUSD,7124.88,7204,7111.82,7178.49,610.77,4365839.15
2018-05-29 09-AM,BTCUSD,7123.79,7125,7091.79,7124.88,225.05,1600188.14
2018-05-29 08-AM,BTCUSD,7145,7145,7105.6,7123.79,94.01,669916.69
2018-05-29 07-AM,BTCUSD,7096.6,7150,7093.15,7145,446.5,3180641.33
2018-05-29 06-AM,BTCUSD,7101.9,7111,7088.81,7096.6,138.83,985925.52
2018-05-29 05-AM,BTCUSD,7120,7120,7073.5,7101.9,537.55,3811693.19
2018-05-29 04-AM,BTCUSD,7115.06,7130,7105,7120,238.23,1696099.57
2018-05-29 03-AM,BTCUSD,7107.6,7125,7099.24,7115.06,277.45,1973527.42
2018-05-29 02-AM,BTCUSD,7117.5,7117.51,7087,7107.6,251.47,1785475.81
2018-05-29 01-AM,BTCUSD,7125,7125,7058,7117.5,341.62,2423026.94
2018-05-29 12-AM,BTCUSD,7107.94,7133,7107.88,7125,341.9,2434754.7
2018-05-28 11-PM,BTCUSD,7140,7140,7100,7107.94,407.55,2900128.4
2018-05-28 10-PM,BTCUSD,7158.56,7160,7087,7140,903.72,6429287.27
2018-05-28 09-PM,BTCUSD,7207.22,7214.93,7126.01,7158.56,496.47,3554698.18
2018-05-28 08-PM,BTCUSD,7226.3,7242.62,7205.59,7207.22,115.01,831055.32
2018-05-28 07-PM,BTCUSD,7201.65,7257.53,7201.65,7226.3,226.79,1639839.38
2018-05-28 06-PM,BTCUSD,7227.3,7239.89,7201.65,7201.65,234.85,1696298.94
2018-05-28 05-PM,BTCUSD,7207.14,7228.11,7193,7227.3,259.11,1868739.07
2018-05-28 04-PM,BTCUSD,7227.99,7239.99,7199.34,7207.14,217.77,1572232.1
2018-05-28 03-PM,BTCUSD,7246.04,7265,7205.69,7227.99,342.5,2476759.14
2018-05-28 02-PM,BTCUSD,7267.74,7280,7245.02,7246.04,231.65,1682970.6
2018-05-28 01-PM,BTCUSD,7287.61,7287.61,7253.31,7267.74,145.3,1056688.57
2018-05-28 12-PM,BTCUSD,7220,7307,7180,7287.61,415.48,3009912.18
2018-05-28 11-AM,BTCUSD,7236.37,7236.37,7207.96,7220,106.8,771304.05
2018-05-28 10-AM,BTCUSD,7220.99,7240,7220.99,7236.37,58.41,422490.25
2018-05-28 09-AM,BTCUSD,7233.84,7246.06,7220.99,7220.99,121.84,881955.92
2018-05-28 08-AM,BTCUSD,7236.74,7241.99,7219.17,7233.84,155.14,1121974.89
2018-05-28 07-AM,BTCUSD,7221.91,7247.09,7215.01,7236.74,211.32,1528465.79
2018-05-28 06-AM,BTCUSD,7196.87,7230.01,7182.42,7221.91,343.13,2474260.06
2018-05-28 05-AM,BTCUSD,7332.14,7355,7167.99,7196.87,1140.02,8256858.65
2018-05-28 04-AM,BTCUSD,7390.01,7391.2,7314.82,7332.14,318.27,2340427.07
2018-05-28 03-AM,BTCUSD,7369.39,7444.8,7354,7390.01,401.36,2971012.29
2018-05-28 02-AM,BTCUSD,7365.25,7369.4,7355,7369.39,86.43,636317.72
2018-05-28 01-AM,BTCUSD,7356.82,7380,7320.71,7365.25,309.14,2270678.39
2018-05-28 12-AM,BTCUSD,7346.64,7370.39,7330.01,7356.82,139.58,1026391.85
2018-05-27 11-PM,BTCUSD,7339.99,7369.69,7328.85,7346.64,232.6,1709487.46
2018-05-27 10-PM,BTCUSD,7325,7340,7315.92,7339.99,112.5,824218.78
2018-05-27 09-PM,BTCUSD,7306.84,7325,7290.94,7325,142.21,1040195.85
2018-05-27 08-PM,BTCUSD,7296.15,7322.13,7296.14,7306.84,128.97,943072.67
2018-05-27 07-PM,BTCUSD,7288.23,7300,7277.2,7296.15,141.87,1034289.56
2018-05-27 06-PM,BTCUSD,7352.5,7392.7,7272.01,7288.23,482.01,3528556.88
2018-05-27 05-PM,BTCUSD,7346.96,7353,7323.01,7352.5,118.23,867933.54
2018-05-27 04-PM,BTCUSD,7337.18,7357.3,7330,7346.96,134.9,990461.46
2018-05-27 03-PM,BTCUSD,7338.87,7353.78,7326.27,7337.18,134.78,989278.0
2018-05-27 02-PM,BTCUSD,7302,7356,7286,7338.87,184.32,1348700.64
2018-05-27 01-PM,BTCUSD,7302.95,7310,7284.24,7302,117.04,854135.72
2018-05-27 12-PM,BTCUSD,7335.15,7335.15,7293.05,7302.95,109.75,801898.53
2018-05-27 11-AM,BTCUSD,7323.28,7347,7290.39,7335.15,88.65,649097.16
2018-05-27 10-AM,BTCUSD,7314.12,7390.19,7310.13,7323.28,207.71,1527590.27
2018-05-27 09-AM,BTCUSD,7296.9,7329.38,7291.65,7314.12,39.92,291901.86
2018-05-27 08-AM,BTCUSD,7318.65,7325.21,7229.01,7296.9,280.23,2039169.81
2018-05-27 07-AM,BTCUSD,7288.23,7344.99,7266.15,7318.65,143.33,1047464.97
2018-05-27 06-AM,BTCUSD,7274.99,7303.51,7266,7288.23,73.13,532916.76
2018-05-27 05-AM,BTCUSD,7307.28,7307.28,7241.81,7274.99,143.66,1044612.1
2018-05-27 04-AM,BTCUSD,7297.34,7311,7279.01,7307.28,87.52,638928.66
2018-05-27 03-AM,BTCUSD,7301.3,7301.31,7250.07,7297.34,240.13,1746070.1
2018-05-27 02-AM,BTCUSD,7275.38,7316.43,7275.37,7301.3,157.83,1152123.14
2018-05-27 01-AM,BTCUSD,7257.11,7307.15,7250,7275.38,210.01,1529284.77
2018-05-27 12-AM,BTCUSD,7337.95,7337.95,7230.01,7257.11,670.31,4862248.35
2018-05-26 11-PM,BTCUSD,7316.97,7350.06,7287.23,7337.95,296.76,2172500.86
2018-05-26 10-PM,BTCUSD,7464.01,7465.9,7305.1,7316.97,459.8,3391276.03
2018-05-26 09-PM,BTCUSD,7527.5,7625.71,7464.01,7464.01,301.77,2277721.81
2018-05-26 08-PM,BTCUSD,7530.06,7539.87,7519.1,7527.5,104.57,786979.17
2018-05-26 07-PM,BTCUSD,7548.69,7555.77,7520.87,7530.06,148.21,1118558.0
2018-05-26 06-PM,BTCUSD,7547.48,7560,7532.64,7548.69,146.47,1105699.45
2018-05-26 05-PM,BTCUSD,7520,7556.68,7519.99,7547.48,145.12,1093538.22
2018-05-26 04-PM,BTCUSD,7536.15,7540,7519,7520,124.67,938294.83
2018-05-26 03-PM,BTCUSD,7518.33,7541.01,7518.32,7536.15,131.04,986846.74
2018-05-26 02-PM,BTCUSD,7535.11,7540,7514.36,7518.33,120.9,910492.37
2018-05-26 01-PM,BTCUSD,7521.46,7546.84,7510.35,7535.11,149.88,1128459.03
2018-05-26 12-PM,BTCUSD,7529.22,7543,7480,7521.46,222.16,1670085.99
2018-05-26 11-AM,BTCUSD,7544.41,7554.09,7529.22,7529.22,110.97,836537.12
2018-05-26 10-AM,BTCUSD,7544,7547.36,7517,7544.41,83.7,630348.54
2018-05-26 09-AM,BTCUSD,7538.86,7551,7538,7544,52.57,396696.73
2018-05-26 08-AM,BTCUSD,7549.99,7560,7522.5,7538.86,95.57,721301.06
2018-05-26 07-AM,BTCUSD,7420,7640.46,7417.83,7549.99,744.53,5625518.2
2018-05-26 06-AM,BTCUSD,7432.06,7440,7401.86,7420,85.62,635247.2
2018-05-26 05-AM,BTCUSD,7383.46,7434,7380,7432.06,114.21,846042.29
2018-05-26 04-AM,BTCUSD,7430.31,7430.31,7381,7383.46,233.27,1727769.34
2018-05-26 03-AM,BTCUSD,7415.8,7436.07,7415.79,7430.31,83.46,619984.27
2018-05-26 02-AM,BTCUSD,7443.08,7454.08,7415.79,7415.8,150.87,1121259.34
2018-05-26 01-AM,BTCUSD,7447.29,7469.61,7425.06,7443.08,142.73,1062243.1
2018-05-26 12-AM,BTCUSD,7459.11,7459.11,7425.88,7447.29,142.77,1062804.0
2018-05-25 11-PM,BTCUSD,7399.96,7499.99,7384.88,7459.11,332.62,2474082.24
2018-05-25 10-PM,BTCUSD,7438.04,7439.08,7365.56,7399.96,259.53,1920120.44
2018-05-25 09-PM,BTCUSD,7444.95,7451.28,7420,7438.04,227.38,1690233.76
2018-05-25 08-PM,BTCUSD,7420.01,7453.78,7406.23,7444.95,209.94,1560393.05
2018-05-25 07-PM,BTCUSD,7428.61,7447.56,7368.01,7420.01,504.31,3738309.19
2018-05-25 06-PM,BTCUSD,7433.45,7440.65,7390,7428.61,558.03,4138380.24
2018-05-25 05-PM,BTCUSD,7470.89,7476.63,7407.27,7433.45,537.26,3998553.19
2018-05-25 04-PM,BTCUSD,7496.01,7496.01,7464,7470.89,220.08,1647752.32
2018-05-25 03-PM,BTCUSD,7470.29,7513,7431.99,7496.01,419.17,3132331.07
2018-05-25 02-PM,BTCUSD,7481.62,7512.99,7470.28,7470.29,227.51,1705159.08
2018-05-25 01-PM,BTCUSD,7504.84,7504.84,7467.9,7481.62,271.51,2032601.92
2018-05-25 12-PM,BTCUSD,7455.3,7545.86,7455,7504.84,376.0,2817039.05
2018-05-25 11-AM,BTCUSD,7375.28,7480.22,7329.96,7455.3,666.64,4947147.28
2018-05-25 10-AM,BTCUSD,7410.77,7474.9,7326.94,7375.28,550.05,4065162.44
2018-05-25 09-AM,BTCUSD,7452.46,7452.46,7393.84,7410.77,230.26,1709732.7
2018-05-25 08-AM,BTCUSD,7430,7459.86,7390,7452.46,329.44,2444790.47
2018-05-25 07-AM,BTCUSD,7505.5,7520.71,7387.31,7430,691.89,5135885.03
2018-05-25 06-AM,BTCUSD,7632.22,7649.98,7475,7505.5,474.29,3584007.88
2018-05-25 05-AM,BTCUSD,7596.98,7639.98,7591.36,7632.22,152.03,1156577.99
2018-05-25 04-AM,BTCUSD,7600,7619,7571.01,7596.98,159.43,1211400.72
2018-05-25 03-AM,BTCUSD,7630,7630,7574.59,7600,302.38,2297537.72
2018-05-25 02-AM,BTCUSD,7568.93,7661.85,7568.93,7630,458.47,3492942.53
2018-05-25 01-AM,BTCUSD,7554.26,7573.83,7527.3,7568.93,141.82,1071021.95
2018-05-25 12-AM,BTCUSD,7584.15,7588.61,7529,7554.26,191.92,1449530.54
2018-05-24 11-PM,BTCUSD,7580,7622.3,7537.97,7584.15,351.46,2664797.46
2018-05-24 10-PM,BTCUSD,7539.93,7596.35,7520.88,7580,227.39,1718726.63
2018-05-24 09-PM,BTCUSD,7555,7560.87,7476.1,7539.93,417.97,3138451.19
2018-05-24 08-PM,BTCUSD,7587.27,7587.27,7515.04,7555,333.02,2512224.63
2018-05-24 07-PM,BTCUSD,7590.91,7629.53,7559.46,7587.27,525.91,3992782.8
2018-05-24 06-PM,BTCUSD,7514.77,7605,7500,7590.91,570.06,4309666.23
2018-05-24 05-PM,BTCUSD,7520.92,7539,7446.14,7514.77,424.57,3180757.97
2018-05-24 04-PM,BTCUSD,7562,7565.01,7487.8,7520.92,388.36,2921595.97
2018-05-24 03-PM,BTCUSD,7502.58,7571.02,7493.16,7562,598.37,4506415.13
2018-05-24 02-PM,BTCUSD,7491.13,7595.25,7461.83,7502.58,574.35,4327923.52
2018-05-24 01-PM,BTCUSD,7505.02,7533.91,7480.9,7491.13,404.1,3033369.98
2018-05-24 12-PM,BTCUSD,7362.93,7534.99,7269,7505.02,1061.6,7841989.88
2018-05-24 11-AM,BTCUSD,7343.51,7395.89,7340,7362.93,373.17,2748595.66
2018-05-24 10-AM,BTCUSD,7375,7400,7300,7343.51,292.35,2148595.42
2018-05-24 09-AM,BTCUSD,7407.1,7434.11,7282.23,7375,751.0,5505835.16
2018-05-24 08-AM,BTCUSD,7557.68,7557.69,7373.84,7407.1,757.96,5643808.01
2018-05-24 07-AM,BTCUSD,7653.51,7677.86,7530,7557.68,510.87,3883765.26
2018-05-24 06-AM,BTCUSD,7687.07,7695.73,7627.62,7653.51,175.82,1347171.74
2018-05-24 05-AM,BTCUSD,7724,7725,7660.97,7687.07,188.02,1446894.14
2018-05-24 04-AM,BTCUSD,7611.86,7734.99,7606.22,7724,568.14,4368816.28
2018-05-24 03-AM,BTCUSD,7567.05,7650,7567.04,7611.86,393.63,2996823.62
2018-05-24 02-AM,BTCUSD,7600.01,7612.5,7550.84,7567.05,231.56,1755660.13
2018-05-24 01-AM,BTCUSD,7585,7647,7574.89,7600.01,486.5,3700006.87
2018-05-24 12-AM,BTCUSD,7505,7608.88,7505,7585,427.55,3236700.07
2018-05-23 11-PM,BTCUSD,7555.73,7581.71,7466.52,7505,518.53,3898938.64
2018-05-23 10-PM,BTCUSD,7645.64,7645.64,7550,7555.73,405.51,3076628.04
2018-05-23 09-PM,BTCUSD,7590,7645.64,7569.99,7645.64,372.98,2830661.28
2018-05-23 08-PM,BTCUSD,7595.48,7659.54,7520.31,7590,1060.44,8053283.94
2018-05-23 07-PM,BTCUSD,7497.09,7600,7497.09,7595.48,1020.98,7720569.31
2018-05-23 06-PM,BTCUSD,7524.24,7546.78,7452.63,7497.09,1034.66,7765605.2
2018-05-23 05-PM,BTCUSD,7615.28,7625,7433.19,7524.24,1879.0,14131236.44
2018-05-23 04-PM,BTCUSD,7714.96,7714.96,7552,7615.28,1952.96,14879459.68
2018-05-23 03-PM,BTCUSD,7890,7900,7666,7714.96,1009.48,7825982.22
2018-05-23 02-PM,BTCUSD,7904,7905,7861.46,7890,355.22,2798374.66
2018-05-23 01-PM,BTCUSD,7915,7938.65,7885.9,7904,253.81,2007537.31
2018-05-23 12-PM,BTCUSD,7860,7936,7850.29,7915,296.06,2335785.77
2018-05-23 11-AM,BTCUSD,7849.03,7877.32,7808.23,7860,280.63,2200900.94
2018-05-23 10-AM,BTCUSD,7850.31,7911.46,7835,7849.03,254.06,2000704.61
2018-05-23 09-AM,BTCUSD,7851,7866.56,7809,7850.31,247.99,1942938.74
2018-05-23 08-AM,BTCUSD,7859.92,7889.38,7812.49,7851,368.72,2890914.71
2018-05-23 07-AM,BTCUSD,7945.13,7945.13,7813.23,7859.92,643.79,5064255.43
2018-05-23 06-AM,BTCUSD,7912.51,7949.72,7903,7945.13,108.06,856705.2
2018-05-23 05-AM,BTCUSD,7897,7932.4,7888.16,7912.51,287.61,2275419.67
2018-05-23 04-AM,BTCUSD,7952.09,7952.45,7881.21,7897,369.29,2920443.32
2018-05-23 03-AM,BTCUSD,7908.01,7973.28,7901.24,7952.09,380.28,3020289.46
2018-05-23 02-AM,BTCUSD,7911.52,7927,7883,7908.01,446.55,3531165.32
2018-05-23 01-AM,BTCUSD,7963,7963,7864,7911.52,875.69,6916141.21
2018-05-23 12-AM,BTCUSD,7987.7,8030,7953.04,7963,483.7,3866490.42
2018-05-22 11-PM,BTCUSD,7970.38,8043.28,7970.37,7987.7,569.07,4560057.25
2018-05-22 10-PM,BTCUSD,8070.01,8100.01,7950,7970.38,781.21,6268677.97
2018-05-22 09-PM,BTCUSD,8108.94,8108.94,8063.77,8070.01,518.85,4195043.0
2018-05-22 08-PM,BTCUSD,8186.4,8195.81,8100,8108.94,407.28,3319531.89
2018-05-22 07-PM,BTCUSD,8204.96,8216.59,8164.76,8186.4,302.96,2481679.54
2018-05-22 06-PM,BTCUSD,8215,8219.72,8190.84,8204.96,209.57,1719549.67
2018-05-22 05-PM,BTCUSD,8220.49,8235.2,8215,8215,294.33,2420485.25
2018-05-22 04-PM,BTCUSD,8230.35,8239.99,8216,8220.49,235.76,1941171.31
2018-05-22 03-PM,BTCUSD,8228,8240,8205.91,8230.35,148.08,1218579.41
2018-05-22 02-PM,BTCUSD,8224.15,8231.84,8198.51,8228,248.11,2040099.78
2018-05-22 01-PM,BTCUSD,8170.99,8232.65,8170.99,8224.15,422.02,3461011.37
2018-05-22 12-PM,BTCUSD,8201.76,8209.96,8145.06,8170.99,468.89,3832329.83
2018-05-22 11-AM,BTCUSD,8250,8260,8197.74,8201.76,286.8,2358341.49
2018-05-22 10-AM,BTCUSD,8234.55,8273.1,8234.55,8250,168.86,1393125.73
2018-05-22 09-AM,BTCUSD,8290.85,8290.85,8225,8234.55,227.55,1877552.47
2018-05-22 08-AM,BTCUSD,8315.78,8315.79,8290.84,8290.85,66.6,553143.07
2018-05-22 07-AM,BTCUSD,8318.31,8328.96,8303,8315.78,44.95,373691.82
2018-05-22 06-AM,BTCUSD,8297.46,8349,8281.86,8318.31,256.55,2135170.3
2018-05-22 05-AM,BTCUSD,8288.01,8304.24,8280,8297.46,109.91,911660.36
2018-05-22 04-AM,BTCUSD,8321.84,8329,8280,8288.01,120.2,997488.09
2018-05-22 03-AM,BTCUSD,8294.02,8325,8290,8321.84,90.99,755660.42
2018-05-22 02-AM,BTCUSD,8284.87,8315.7,8270.76,8294.02,165.59,1373916.09
2018-05-22 01-AM,BTCUSD,8363.4,8363.4,8263,8284.87,277.6,2304419.39
2018-05-22 12-AM,BTCUSD,8393.44,8400,8340.85,8363.4,167.7,1405141.99
2018-05-21 11-PM,BTCUSD,8397,8412.41,8380.43,8393.44,106.87,897601.42
2018-05-21 10-PM,BTCUSD,8383.8,8397,8367.31,8397,127.26,1066743.73
2018-05-21 09-PM,BTCUSD,8410.24,8414.95,8379.4,8383.8,167.08,1403439.72
2018-05-21 08-PM,BTCUSD,8381.66,8438.76,8365.63,8410.24,197.37,1657962.27
2018-05-21 07-PM,BTCUSD,8349.99,8385.56,8349.99,8381.66,310.39,2598538.26
2018-05-21 06-PM,BTCUSD,8385.71,8385.71,8309.23,8349.99,362.35,3024222.97
2018-05-21 05-PM,BTCUSD,8391.96,8400,8384,8385.71,136.74,1147671.16
2018-05-21 04-PM,BTCUSD,8403.99,8404,8371.01,8391.96,211.58,1774844.4
2018-05-21 03-PM,BTCUSD,8401.77,8420,8382.88,8403.99,183.52,1541568.79
2018-05-21 02-PM,BTCUSD,8486.39,8489.99,8361.49,8401.77,578.25,4862681.34
2018-05-21 01-PM,BTCUSD,8498.88,8504.56,8475,8486.39,176.61,1500187.92
2018-05-21 12-PM,BTCUSD,8488.3,8507.4,8472.99,8498.88,183.29,1555430.57
2018-05-21 11-AM,BTCUSD,8467.56,8489.99,8433.23,8488.3,137.09,1161040.51
2018-05-21 10-AM,BTCUSD,8476.01,8489.95,8438.08,8467.56,250.12,2118120.52
2018-05-21 09-AM,BTCUSD,8518.93,8518.93,8475,8476.01,100.44,853483.26
2018-05-21 08-AM,BTCUSD,8535.2,8535.21,8491,8518.93,104.67,890673.51
2018-05-21 07-AM,BTCUSD,8549.44,8577.02,8520.01,8535.2,291.21,2488498.46
2018-05-21 06-AM,BTCUSD,8513.52,8584.39,8480,8549.44,311.21,2652826.25
2018-05-21 05-AM,BTCUSD,8511.12,8518.24,8497.55,8513.52,68.44,582131.87
2018-05-21 04-AM,BTCUSD,8492.01,8519.99,8488.06,8511.12,80.16,681671.83
2018-05-21 03-AM,BTCUSD,8496.8,8509.33,8479.46,8492.01,101.22,859835.01
2018-05-21 02-AM,BTCUSD,8454.69,8512.79,8454.69,8496.8,245.96,2089372.65
2018-05-21 01-AM,BTCUSD,8475.01,8486.66,8436,8454.69,217.55,1842217.54
2018-05-21 12-AM,BTCUSD,8516.86,8539,8461.21,8475.01,195.1,1658258.52
2018-05-20 11-PM,BTCUSD,8481.99,8516.86,8481.99,8516.86,104.68,890629.61
2018-05-20 10-PM,BTCUSD,8515.16,8535.03,8480,8481.99,198.04,1684919.1
2018-05-20 09-PM,BTCUSD,8555.05,8560.03,8515,8515.16,182.71,1560975.26
2018-05-20 08-PM,BTCUSD,8515.03,8596.74,8515.03,8555.05,262.06,2239528.87
